60,Rod (Arcane Focus),Gear,10,
83,Wooden Staff (Druidic Focus),Gear,5,
63,Lamp,Gear,5,
54,Blowgun Needles (50),Gear,10,
17,Handaxe,Weapons,5,
101,Basic Poison (Vial),Gear,100,
92,Holy Water (Flask),Gear,25,
79,Component Pouch,Gear,25,
10,Chain Mail,Armor,75,
41,Shortsword,Weapons,10,
21,Quarterstaff,Weapons,2,
27,Sling,Weapons,1,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
49,Longbow,Weapons,50,
16,Greatclub,Weapons,2,
null,null,null,null,
79,Club,Weapons,1,
77,Fine Clothes,Gear,150,
104,Robes,Gear,10,
108,Vial,Gear,1,
107,Torch,Gear,1,
53,Arrows (20),Gear,10,
49,Longbow,Weapons,50,
12,Plate,Armor,1500,
70,Candle,Gear,1,
70,Candle,Gear,1,
27,Sling,Weapons,1,
28,Battleaxe,Weapons,10,
1,Padded,Armor,5,
44,Warhammer,Weapons,15,
68,Bucket,Gear,1.5,
27,Sling,Weapons,1,
83,Wooden Staff (Druidic Focus),Gear,5,
18,Javelin,Weapons,5,
85,Hourglass,Gear,25,
10,Chain Mail,Armor,75,
4,null,Armor,10,
7,Breastplate,Armor,400,
36,Maul,Weapons,10,
64,Ball Bearings (100),Gear,22.15,
92,Holy Water (Flask),Gear,25,
102,Potion of Healing,Gear,50,
64,Ball Bearings (100),Gear,20,
30,Glaive,Weapons,200,
8,Half Plate,Armor,750,
55,Crossbow Bolts (20),Gear,10,
87,Sledgehammer,Gear,2,
12,Plate,Armor,4.05,
44,Warhammer,Weapons,15,
83,Wooden Staff (Druidic Focus),Gear,5,
5,null,Armor,50,
109,Waterskin,Gear,2,
52,Alchemist's Fire (flask),Gear,50,
99,Hooded Lantern,Gear,5,
75,Common Clothes,Gear,5,
5,Chain Shirt,Armor,50,
48,Heavy Crossbow,Weapons,50,
100,Oil (Flask),Gear,1,
29,Flail,Weapons,10,
6,Scale Mail,Armor,50,
13,Shield,Armor,10,
63,Alchemist's Fire (flask),Gear,50,
8,Half Plate,Armor,750,
8,Half Plate,Armor,750,
7,Breastplate,Armor,400,
41,Shortsword,Weapons,10,
59,Orb (Arcane Focus),Gear,20,
84,Potion of Healing,Gear,50,
67,Glass Bottle,Gear,2,
78,Traveler's Clothes,Gear,20,
1,null,Armor,5,
93,Hourglass,Gear,25,
87,Sledgehammer,Gear,10.9,
3,Studded Leather,Armor,45,
57,Antitoxin (vial),Gear,50,
88,Healer's Kit,Gear,5,
100,null,Gear,1,
76,null,Gear,15,
22,Sickle,Weapons,1,
103,Rations (1 day),Gear,5,
44,Warhammer,Weapons,15,
32,Greatsword,Weapons,50,
103,Rations (1 day),Gear,5,
12,Plate,Armor,1500,
30,Glaive,Weapons,200,
7,Breastplate,Armor,400,
23,Spear,Weapons,10,
78,Traveler's Clothes,Gear,20,
14,Club,Weapons,1,
46,Hooded Lantern,Gear,5,
79,Component Pouch,Gear,25,
14,Club,Weapons,1,
13,Shield,Armor,10,
100,Oil (Flask),Gear,1,
72,Chalk (10 piece),Gear,1,
93,Hourglass,Gear,25,
66,Book,Gear,25,
83,Wooden Staff (Druidic Focus),Gear,5,
10,Chain Mail,Armor,75,
3,Studded Leather,Armor,45,
54,Blowgun Needles (50),Gear,10,
25,Dart,Weapons,0.5,
18,Javelin,Weapons,5,
25,Dart,Weapons,0.5,
87,Sledgehammer,Gear,2,
105,Rope (50 ft),Gear,10,
65,Bedroll,Gear,1000,
20,Mace,Weapons,5,
104,Robes,Gear,10,
96,Ink Pen,Gear,0.2,
10,Chain Mail,Armor,75,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
57,Antitoxin (vial),Gear,50,
53,Arrows (20),Gear,10,
97,Lamp,Gear,5,
50,Net,Weapons,1,
95,Ink (1 ounce bottle),Gear,1,
9,Ring Mail,Armor,30,
7,Breastplate,Armor,400,
46,Blowgun,Weapons,10,
55,Crossbow Bolts (20),Gear,10,
8,Half Plate,Armor,750,
98,Bullseye Lantern,Gear,10,
41,Shortsword,Weapons,10,
50,Net,Weapons,1,
5,Chain Shirt,Armor,50,
19,Light Hammer,Weapons,35.6,
84,Yew Wand (Druidic Focus),Gear,10,
5,Chain Shirt,Armor,50,
7,Breastplate,Armor,400,
63,Backpack,Gear,20,
87,Sledgehammer,Gear,2,
48,Heavy Crossbow,Weapons,50,
91,Reliquary (Holy Symbol),Gear,5,
53,Arrows (20),Gear,10,
107,Torch,Gear,1,
11,Plate,Armor,1500,
15,Hand Crossbow,Weapons,75,
31,Greataxe,Weapons,50,
33,Halberd,Weapons,20,
76,Costume Clothes,Gear,15,
39,Rapier,Weapons,25,
56,Morningstar,Weapons,15,
86,Hammer,Gear,1,
101,Basic Poison (Vial),Gear,53.79,
null,null,null,null,
61,Staff (Arcane Focus),Gear,5,
49,Longbow,Weapons,50,
36,Maul,Weapons,10,
56,Sling Bullets (20),Gear,0.5,
56,Chalk (10 piece),Gear,1,
10,Whip,Weapons,2,
98,Bullseye Lantern,Gear,10,
104,Robes,Gear,10,
73,Chest,Gear,5,
55,Crossbow Bolts (20),Gear,10,
101,Basic Poison (Vial),Gear,100,
8,Half Plate,Armor,750,
77,Fine Clothes,Gear,150,
90,Emblem (Holy Symbol),Gear,5,
20,Mace,Weapons,5,
4,Hide,Armor,10,
6,Scale Mail,Armor,50,
51,Acid (vial),Gear,25,
26,Shortbow,Weapons,25,
43,War Pick,Weapons,5,
82,Totem (Druidic Focus),Gear,1,
29,Flail,Weapons,10,
100,Oil (Flask),Gear,1,
74,Climber's Kit,Gear,25,
103,Rations (1 day),Gear,5,
52,Alchemist's Fire (flask),Gear,50,
103,Rations (1 day),Gear,5,
61,Staff (Arcane Focus),Gear,10.05,
8,Half Plate,Armor,750,
13,Shield,Armor,10,
87,Glass Bottle,Gear,2,
5,Chain Shirt,Armor,50,
26,Club,Weapons,1,
97,Lamp,Gear,5,
58,Crystal (Arcane Focus),Gear,10,
76,Costume Clothes,Gear,15,
51,Acid (vial),Gear,25,
70,Candle,Gear,1,
95,Ink (1 ounce bottle),Gear,1,
2,Leather,Armor,10,
65,Bedroll,Gear,1000,
17,Handaxe,Weapons,5,
4,Hide,Armor,10,
1,Padded,Armor,5,
88,Healer's Kit,Gear,5,
11,Splint,Armor,200,
80,Crowbar,Gear,2,
5,Chain Shirt,Armor,50,
89,Amulet (Holy Symbol),Gear,5,
56,Sling Bullets (20),Gear,0.5,
94,Hunting Trap,Gear,5,
28,Battleaxe,Weapons,10,
1,null,Armor,5,
19,Light Hammer,Weapons,2,
63,Backpack,Gear,20,
42,Trident,Weapons,5,
46,Blowgun,Weapons,10,
8,Half Plate,Armor,750,
6,Scale Mail,Armor,50,
41,Shortsword,Weapons,10,
31,Greataxe,Weapons,50,
54,Blowgun Needles (50),Gear,10,
3,Studded Leather,Armor,45,
8,Half Plate,Armor,750,
48,Heavy Crossbow,Weapons,50,
69,Caltrops (20),Gear,10,
29,Flail,Weapons,10,
2,Leather,Armor,10,
100,Oil (Flask),Gear,1,
7,Breastplate,Armor,400,
68,Bucket,Gear,1.5,
86,Hammer,Gear,1,
99,Leather,Armor,10,
2,Leather,Armor,10,
95,Ink (1 ounce bottle),Gear,1,
17,Handaxe,Weapons,5,
13,Shield,Armor,10,
18,Alchemist's Fire (flask),Gear,50,
7,Breastplate,Armor,400,
4,Hide,Armor,10,
44,Warhammer,Weapons,15,
40,Scimitar,Weapons,25,
6,Scale Mail,Armor,50,
48,Climber's Kit,Gear,25,
66,Book,Gear,25,
56,Sling Bullets (20),Gear,0.5,
11,Splint,Armor,200,
72,Chalk (10 piece),Gear,1,
108,Vial,Gear,1,
39,Rapier,Weapons,25,
89,Amulet (Holy Symbol),Gear,5,
1,Padded,Armor,5,
65,Bedroll,Gear,1000,
27,Sling,Weapons,1,
92,Holy Water (Flask),Gear,25,
68,Bucket,Gear,1.5,
32,Greatsword,Weapons,50,
85,Grappling Hook,Gear,2,
23,Spear,Weapons,10,
16,Greatclub,Weapons,2,
109,Waterskin,Gear,2,
49,Longbow,Weapons,50,
96,Ink Pen,Gear,0.2,
59,Orb (Arcane Focus),Gear,20,
50,Splint,Armor,200,
20,Mace,Weapons,5,
86,Hammer,Gear,1,
14,Half Plate,Armor,750,
62,Wand (Arcane Focus),Gear,10,
92,Holy Water (Flask),Gear,25,
42,Trident,Weapons,5,
29,Flail,Weapons,10,
75,Common Clothes,Gear,64.76,
70,Candle,Gear,1,
90,Emblem (Holy Symbol),Gear,5,
60,Rod (Arcane Focus),Gear,10,
10,Chain Mail,Armor,75,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
5,Chain Shirt,Armor,50,
98,Bullseye Lantern,Gear,79.25,
9,Ring Mail,Armor,30,
66,Book,Gear,25,
25,Dart,Weapons,0.5,
30,Glaive,Weapons,200,
66,Book,Gear,25,
102,Potion of Healing,Gear,50,
90,Emblem (Holy Symbol),Gear,5,
54,Blowgun Needles (50),Gear,10,
58,Crystal (Arcane Focus),Gear,10,
31,Greataxe,Weapons,50,
76,Costume Clothes,Gear,15,
56,Sling Bullets (20),Gear,0.5,
21,Quarterstaff,Weapons,2,
41,Shortsword,Weapons,10,
45,Amulet (Holy Symbol),Gear,5,
40,Scimitar,Weapons,25,
89,Amulet (Holy Symbol),Gear,5,
103,Rations (1 day),Gear,5,
35,Longsword,Weapons,15,
70,Candle,Gear,1,
37,Morningstar,Weapons,77.22,
13,Shield,Armor,10,
105,Rope (50 ft),Gear,10,
91,null,Gear,5,
9,Ring Mail,Armor,30,
77,Fine Clothes,Gear,150,
85,Grappling Hook,Gear,2,
73,Chest,Gear,5,
28,Battleaxe,Weapons,10,
94,Hunting Trap,Gear,5,
55,Crossbow Bolts (20),Gear,10,
11,Splint,Armor,200,
86,Hammer,Gear,1,
87,Sledgehammer,Gear,2,
72,Chalk (10 piece),Gear,1,
92,Holy Water (Flask),Gear,25,
9,Ring Mail,Armor,30,
2,Vial,Gear,1,
53,Arrows (20),Gear,10,
19,Light Hammer,Weapons,2,
61,Staff (Arcane Focus),Gear,5,
79,Component Pouch,Gear,25,
91,Reliquary (Holy Symbol),Gear,5,
62,Wand (Arcane Focus),Gear,10,
58,Crystal (Arcane Focus),Gear,10,
59,Orb (Arcane Focus),Gear,20,
78,Traveler's Clothes,Gear,20,
83,Wooden Staff (Druidic Focus),Gear,5,
12,Plate,Armor,1500,
65,Bedroll,Gear,1000,
72,Chalk (10 piece),Gear,1,
86,Hammer,Gear,1,
5,Chain Shirt,Armor,50,
1,Padded,Armor,5,
43,War Pick,Weapons,5,
105,Rope (50 ft),Gear,10,
40,Scimitar,Weapons,25,
100,Oil (Flask),Gear,1,
56,Sling Bullets (20),Gear,0.5,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
48,Heavy Crossbow,Weapons,129.34,
50,Net,Weapons,1,
54,Blowgun Needles (50),Gear,10,
107,Torch,Gear,1,
76,Costume Clothes,Gear,15,
91,Reliquary (Holy Symbol),Gear,5,
40,Scimitar,Weapons,25,
69,Caltrops (20),Gear,10,
75,Common Clothes,Gear,5,
63,Blowgun,Weapons,10,
null,null,null,null,
64,Ball Bearings (100),Gear,20,
79,Component Pouch,Gear,25,
33,Halberd,Weapons,20,
57,Antitoxin (vial),Gear,50,
62,Wand (Arcane Focus),Gear,10,
67,Battleaxe,Weapons,10,
73,null,Gear,5,
54,Blowgun Needles (50),Gear,10,
25,Dart,Weapons,0.5,
86,Hammer,Gear,1,
83,Wooden Staff (Druidic Focus),Gear,5,
98,Bullseye Lantern,Gear,10,
17,Handaxe,Weapons,5,
75,Common Clothes,Gear,5,
93,Half Plate,Armor,750,
31,Greataxe,Weapons,50,
55,Crossbow Bolts (20),Gear,10,
71,Spear,Weapons,10,
60,Rod (Arcane Focus),Gear,10,
2,Leather,Armor,17.33,
97,Lamp,Gear,5,
82,Totem (Druidic Focus),Gear,1,
97,Lamp,Gear,5,
2,Leather,Armor,10,
1,null,Armor,5,
55,Crossbow Bolts (20),Gear,10,
39,null,Weapons,25,
10,Chain Mail,Armor,75,
44,Staff (Arcane Focus),Gear,5,
87,Sledgehammer,Gear,2,
14,Spear,Weapons,10,
58,Crystal (Arcane Focus),Gear,10,
48,Heavy Crossbow,Weapons,50,
17,Handaxe,Weapons,14.04,
76,Costume Clothes,Gear,15,
70,Candle,Gear,1,
89,Amulet (Holy Symbol),Gear,5,
51,Acid (vial),Gear,25,
16,Greatclub,Weapons,2,
108,Vial,Gear,1,
27,Sling,Weapons,1,
55,Crossbow Bolts (20),Gear,10,
92,Holy Water (Flask),Gear,25,
92,Holy Water (Flask),Gear,25,
89,Amulet (Holy Symbol),Gear,5,
36,null,Weapons,10,
22,Sickle,Weapons,1,
19,Light Hammer,Weapons,2,
96,Ink Pen,Gear,92.58,
4,Hide,Armor,10,
4,Hide,Armor,10,
62,Wand (Arcane Focus),Gear,10,
14,Club,Weapons,1,
53,Arrows (20),Gear,10,
55,Crossbow Bolts (20),Gear,10,
6,Scale Mail,Armor,50,
7,Climber's Kit,Gear,25,
103,Rations (1 day),Gear,5,
45,Chain Shirt,Armor,50,
60,null,Gear,10,
null,null,null,null,
66,Book,Gear,25,
7,Breastplate,Armor,400,
85,Grappling Hook,Gear,2,
49,Waterskin,Gear,2,
8,Half Plate,Armor,750,
100,Hunting Trap,Gear,5,
18,Javelin,Weapons,5,
5,Chain Shirt,Armor,50,
8,Half Plate,Armor,750,
11,Splint,Armor,200,
null,null,null,null,
1,Padded,Armor,5,
89,Amulet (Holy Symbol),Gear,5,
48,Heavy Crossbow,Weapons,50,
5,Chain Shirt,Armor,50,
107,Torch,Gear,1,
104,Robes,Gear,10,
7,Breastplate,Armor,400,
48,Heavy Crossbow,Weapons,50,
54,Blowgun Needles (50),Gear,10,
20,Mace,Weapons,8.96,
75,Common Clothes,Gear,5,
47,Hand Crossbow,Weapons,75,
12,Plate,Armor,1500,
12,Plate,Armor,1500,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
104,Robes,Gear,2.88,
52,Alchemist's Fire (flask),Gear,50,
93,Hourglass,Gear,25,
63,Backpack,Gear,20,
28,Battleaxe,Weapons,10,
77,Fine Clothes,Gear,150,
65,Bedroll,Gear,1000,
60,Rod (Arcane Focus),Gear,10,
3,Studded Leather,Armor,45,
72,Chalk (10 piece),Gear,1,
94,Hunting Trap,Gear,5,
89,Amulet (Holy Symbol),Gear,5,
49,Longbow,Weapons,50,
17,Handaxe,Weapons,5,
104,Robes,Gear,10,
91,Reliquary (Holy Symbol),Gear,5,
97,Lamp,Gear,5,
51,Acid (vial),Gear,25,
43,War Pick,Weapons,5,
82,Totem (Druidic Focus),Gear,1,
4,Hide,Armor,10,
93,Hourglass,Gear,25,
10,Chain Mail,Armor,75,
109,Waterskin,Gear,2,
32,Greatsword,Weapons,50,
14,Arrows (20),Gear,10,
15,Dagger,Weapons,2,
25,Dart,Weapons,0.5,
56,Sling Bullets (20),Gear,0.5,
9,Ring Mail,Armor,30,
74,Climber's Kit,Gear,25,
58,Crystal (Arcane Focus),Gear,10,
9,Ring Mail,Armor,0.01,
99,Hooded Lantern,Gear,5,
87,Padded,Armor,5,
63,Backpack,Gear,20,
87,Sledgehammer,Gear,15.76,
5,Chain Shirt,Armor,50,
52,Alchemist's Fire (flask),Gear,50,
40,Scimitar,Weapons,25,
15,Dagger,Weapons,2,
72,Chalk (10 piece),Gear,1,
66,Book,Gear,25,
26,Shortbow,Weapons,25,
104,Robes,Gear,10,
38,Pike,Weapons,5,
28,null,Weapons,10,
56,Sling Bullets (20),Gear,0.5,
36,Maul,Weapons,10,
9,Ring Mail,Armor,30,
28,Battleaxe,Weapons,10,
56,Sling Bullets (20),Gear,0.5,
93,Hourglass,Gear,25,
106,Spellbook,Gear,50,
4,Hide,Armor,10,
41,Shortsword,Weapons,10,
22,Sickle,Weapons,1,
22,Sickle,Weapons,1,
24,Light Crossbow,Weapons,25,
85,Grappling Hook,Gear,2,
31,Greataxe,Weapons,50,
10,Chain Mail,Armor,75,
43,War Pick,Weapons,5,
16,Greatclub,Weapons,2,
96,Ink Pen,Gear,0.2,
6,Scale Mail,Armor,50,
60,Rod (Arcane Focus),Gear,10,
50,Net,Weapons,1,
3,Studded Leather,Armor,45,
64,Ball Bearings (100),Gear,20,
19,Light Hammer,Weapons,2,
84,Net,Weapons,1,
77,Fine Clothes,Gear,150,
53,Arrows (20),Gear,10,
30,Glaive,Weapons,200,
74,Climber's Kit,Gear,25,
79,Component Pouch,Gear,25,
38,Plate,Armor,1500,
84,Yew Wand (Druidic Focus),Gear,10,
58,Crystal (Arcane Focus),Gear,10,
21,Traveler's Clothes,Gear,20,
43,War Pick,Weapons,5,
109,Waterskin,Gear,2,
73,Chest,Gear,5,
60,Rod (Arcane Focus),Gear,10,
68,Bucket,Gear,1.5,
101,Basic Poison (Vial),Gear,100,
77,Fine Clothes,Gear,150,
30,Glaive,Weapons,200,
1,Padded,Armor,5,
11,Splint,Armor,200,
108,Vial,Gear,1,
79,Component Pouch,Gear,25,
58,Hand Crossbow,Weapons,75,
79,Component Pouch,Gear,25,
67,Glass Bottle,Gear,2,
10,Chain Mail,Armor,3.89,
61,Staff (Arcane Focus),Gear,5,
24,Light Crossbow,Weapons,25,
54,Blowgun Needles (50),Gear,10,
66,Book,Gear,25,
75,Common Clothes,Gear,5,
38,Pike,Weapons,5,
69,Caltrops (20),Gear,10,
22,Sickle,Weapons,1,
38,Pike,Weapons,5,
83,Wooden Staff (Druidic Focus),Gear,5,
106,Spellbook,Gear,50,
5,Chain Shirt,Armor,50,
48,Heavy Crossbow,Weapons,50,
62,Wand (Arcane Focus),Gear,14.85,
99,Hooded Lantern,Gear,5,
14,Club,Weapons,1,
28,Ink Pen,Gear,0.2,
21,Quarterstaff,Weapons,2,
65,Bedroll,Gear,1000,
3,Studded Leather,Armor,45,
30,Glaive,Weapons,200,
43,War Pick,Weapons,5,
37,Morningstar,Weapons,15,
48,Heavy Crossbow,Weapons,75.59,
66,Book,Gear,25,
71,Chain (10 ft),Gear,5,
34,Lance,Weapons,10,
92,Holy Water (Flask),Gear,25,
60,Rod (Arcane Focus),Gear,10,
40,Scimitar,Weapons,25,
77,Fine Clothes,Gear,150,
46,Blowgun,Weapons,10,
96,Ink Pen,Gear,0.2,
54,Blowgun Needles (50),Gear,10,
42,Trident,Weapons,5,
44,Warhammer,Weapons,15,
63,Crystal (Arcane Focus),Gear,10,
66,null,Gear,25,
99,Hooded Lantern,Gear,5,
7,Breastplate,Armor,400,
46,Blowgun,Weapons,10,
94,Hunting Trap,Gear,5,
17,Handaxe,Weapons,5,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
79,Component Pouch,Gear,25,
95,Torch,Gear,1,
2,Leather,Armor,10,
54,Blowgun Needles (50),Gear,10,
6,Scale Mail,Armor,50,
6,Scale Mail,Armor,50,
101,Basic Poison (Vial),Gear,100,
37,Morningstar,Weapons,15,
17,Handaxe,Weapons,13.68,
33,Halberd,Weapons,20,
23,Spear,Weapons,10,
12,Plate,Armor,1500,
58,Crystal (Arcane Focus),Gear,10,
50,Net,Weapons,1,
5,Chain Shirt,Armor,50,
51,Acid (vial),Gear,25,
3,Studded Leather,Armor,45,
11,Splint,Armor,200,
39,Rapier,Weapons,25,
106,Spellbook,Gear,50,
97,Lamp,Gear,5,
22,null,Weapons,1,
4,Hide,Armor,10,
82,null,Gear,1,
107,null,Gear,1,
82,Totem (Druidic Focus),Gear,1,
28,Battleaxe,Weapons,10,
40,Scimitar,Weapons,25,
103,Rations (1 day),Gear,5,
22,Sickle,Weapons,37.71,
89,Amulet (Holy Symbol),Gear,5,
40,Scimitar,Weapons,25,
61,Staff (Arcane Focus),Gear,5,
14,Club,Weapons,1,
43,War Pick,Weapons,5,
89,Pike,Weapons,5,
10,Chain Mail,Armor,75,
35,Longsword,Weapons,15,
101,Basic Poison (Vial),Gear,100,
6,Scale Mail,Armor,50,
61,Staff (Arcane Focus),Gear,5,
92,Holy Water (Flask),Gear,25,
4,Hide,Armor,10,
108,Vial,Gear,1,
60,Waterskin,Gear,2,
41,Shortsword,Weapons,10,
45,Whip,Weapons,2,
64,Ball Bearings (100),Gear,20,
5,Chain Shirt,Armor,50,
61,Staff (Arcane Focus),Gear,5,
53,Arrows (20),Gear,10,
3,Studded Leather,Armor,45,
49,Longbow,Weapons,50,
7,Breastplate,Armor,400,
55,Crossbow Bolts (20),Gear,10,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
62,Wand (Arcane Focus),Gear,10,
57,Antitoxin (vial),Gear,50,
60,Rod (Arcane Focus),Gear,10,
6,Crowbar,Gear,2,
25,Crowbar,Gear,2,
22,Sickle,Weapons,1,
4,Hide,Armor,10,
61,Staff (Arcane Focus),Gear,5,
2,Leather,Armor,10,
32,Greatsword,Weapons,50,
64,Ball Bearings (100),Gear,20,
14,Club,Weapons,1,
45,Longbow,Weapons,50,
21,Quarterstaff,Weapons,2,
67,Glass Bottle,Gear,2,
3,Studded Leather,Armor,45,
52,Alchemist's Fire (flask),Gear,50,
82,Totem (Druidic Focus),Gear,1,
82,Totem (Druidic Focus),Gear,1,
97,Lamp,Gear,5,
20,Mace,Weapons,5,
45,Whip,Weapons,2,
57,null,Gear,50,
58,Crystal (Arcane Focus),Gear,10,
108,null,Gear,1,
98,Bullseye Lantern,Gear,10,
20,Mace,Weapons,5,
49,Longbow,Weapons,50,
29,Flail,Weapons,10,
30,Glaive,Weapons,200,
37,Morningstar,Weapons,15,
17,Handaxe,Weapons,5,
15,Dagger,Weapons,2,
85,Grappling Hook,Gear,2,
35,Longsword,Weapons,15,
38,Pike,Weapons,5,
98,Bullseye Lantern,Gear,10,
47,Hand Crossbow,Weapons,75,
63,Backpack,Gear,20,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
78,Traveler's Clothes,Gear,20,
13,Shield,Armor,132.19,
94,Hunting Trap,Gear,5,
34,Lance,Weapons,10,
65,Bedroll,Gear,1000,
29,Flail,Weapons,10,
36,Maul,Weapons,10,
14,Costume Clothes,Gear,15,
20,Mace,Weapons,5,
8,Half Plate,Armor,750,
13,Shield,Armor,10,
22,Sickle,Weapons,1,
95,Ink (1 ounce bottle),Gear,1.44,
59,Oil (Flask),Gear,1,
61,Staff (Arcane Focus),Gear,5,
6,Scale Mail,Armor,50,
63,Climber's Kit,Gear,25,
61,null,Gear,5,
16,Greatclub,Weapons,2,
65,Bedroll,Gear,1000,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
72,Blowgun Needles (50),Gear,10,
23,Spear,Weapons,10,
40,Scimitar,Weapons,25,
72,Chalk (10 piece),Gear,1,
70,Candle,Gear,1,
66,Book,Gear,25,
32,Greatsword,Weapons,50,
74,Climber's Kit,Gear,25,
13,Shield,Armor,10,
46,Blowgun,Weapons,10,
86,Hammer,Gear,2.09,
51,Acid (vial),Gear,25,
78,Traveler's Clothes,Gear,20,
66,null,Gear,25,
66,Book,Gear,25,
96,Ink Pen,Gear,0.2,
30,Glaive,Weapons,200,
91,Reliquary (Holy Symbol),Gear,5,
14,Club,Weapons,1,
44,Morningstar,Weapons,15,
90,Emblem (Holy Symbol),Gear,5,
101,Basic Poison (Vial),Gear,100,
93,Hourglass,Gear,25,
70,Candle,Gear,1,
8,Half Plate,Armor,750,
92,Holy Water (Flask),Gear,25,
37,Morningstar,Weapons,15,
88,Healer's Kit,Gear,5,
61,Staff (Arcane Focus),Gear,5,
2,Leather,Armor,10,
43,War Pick,Weapons,5,
13,Shield,Armor,10,
90,Emblem (Holy Symbol),Gear,5,
89,Amulet (Holy Symbol),Gear,5,
109,Waterskin,Gear,2,
74,Plate,Armor,1500,
65,Bedroll,Gear,1000,
80,Crowbar,Gear,2,
27,Sling,Weapons,1,
6,Scale Mail,Armor,50,
27,Sling,Weapons,1,
35,Longsword,Weapons,15,
75,Common Clothes,Gear,5,
109,null,Gear,2,
80,Crowbar,Gear,2,
66,Book,Gear,25,
12,Plate,Armor,1500,
2,Leather,Armor,10,
95,Ink (1 ounce bottle),Gear,1,
104,Robes,Gear,10,
13,Shield,Armor,39.03,
36,Maul,Weapons,10,
34,Lance,Weapons,10,
58,Crystal (Arcane Focus),Gear,10,
100,Oil (Flask),Gear,1,
24,Light Crossbow,Weapons,25,
63,Backpack,Gear,20,
71,Chain (10 ft),Gear,5,
19,Light Hammer,Weapons,2,
76,Costume Clothes,Gear,15,
33,Halberd,Weapons,20,
40,Scimitar,Weapons,25,
23,Spear,Weapons,10,
83,Wooden Staff (Druidic Focus),Gear,5,
89,Amulet (Holy Symbol),Gear,5,
54,Blowgun Needles (50),Gear,10,
97,Lamp,Gear,5,
61,Staff (Arcane Focus),Gear,5,
96,null,Gear,0.2,
32,Greatsword,Weapons,50,
20,Mace,Weapons,5,
5,Chain Shirt,Armor,50,
64,Ball Bearings (100),Gear,20,
53,Arrows (20),Gear,10,
82,Totem (Druidic Focus),Gear,1,
101,Basic Poison (Vial),Gear,100,
85,Grappling Hook,Gear,2,
43,Studded Leather,Armor,45,
76,Costume Clothes,Gear,15,
74,null,Gear,25,
8,Half Plate,Armor,750,
40,Scimitar,Weapons,25,
17,Handaxe,Weapons,5,
7,Breastplate,Armor,400,
2,Leather,Armor,10,
59,Orb (Arcane Focus),Gear,20,
63,Backpack,Gear,20,
32,Greatsword,Weapons,50,
109,null,Gear,2,
66,Book,Gear,25,
59,Leather,Armor,10,
87,Sledgehammer,Gear,2,
8,Half Plate,Armor,750,
61,Staff (Arcane Focus),Gear,5,
73,Chest,Gear,5,
99,Hooded Lantern,Gear,5,
15,Dagger,Weapons,2,
2,Leather,Armor,10,
18,Javelin,Weapons,5,
93,Hourglass,Gear,25,
26,Shortbow,Weapons,25,
14,Club,Weapons,1,
14,Club,Weapons,1,
96,Ink Pen,Gear,0.2,
12,Plate,Armor,1500,
8,Half Plate,Armor,750,
86,Hammer,Gear,1,
null,null,null,null,
99,null,Gear,5,
25,Dart,Weapons,0.5,
61,null,Gear,5,
56,Sling Bullets (20),Gear,0.5,
12,Plate,Armor,1500,
51,Acid (vial),Gear,25,
76,Costume Clothes,Gear,15,
46,Blowgun,Weapons,10,
73,Chest,Gear,5,
42,Trident,Weapons,5,
5,Chain Shirt,Armor,50,
99,Hooded Lantern,Gear,5,
40,Scimitar,Weapons,25,
80,Crowbar,Gear,2,
56,Sling Bullets (20),Gear,0.5,
102,Potion of Healing,Gear,50,
101,Basic Poison (Vial),Gear,100,
65,Bedroll,Gear,1000,
14,Club,Weapons,1,
52,Alchemist's Fire (flask),Gear,50,
4,Hide,Armor,10,
5,Chain Shirt,Armor,50,
80,Crowbar,Gear,2,
28,Battleaxe,Weapons,10,
84,Yew Wand (Druidic Focus),Gear,10,
72,Chalk (10 piece),Gear,1,
28,Battleaxe,Weapons,10,
27,Sling,Weapons,61.55,
10,Splint,Armor,200,
9,Ring Mail,Armor,30,
43,War Pick,Weapons,5,
5,Chain Shirt,Armor,50,
96,Ink Pen,Gear,0.2,
77,Fine Clothes,Gear,150,
104,Robes,Gear,10,
14,Club,Weapons,1,
45,null,Weapons,2,
8,Half Plate,Armor,750,
37,null,Weapons,15,
72,Chalk (10 piece),Gear,1,
62,Wand (Arcane Focus),Gear,10,
60,Rod (Arcane Focus),Gear,10,
27,Halberd,Weapons,20,
42,Trident,Weapons,5,
18,Javelin,Weapons,5,
12,Plate,Armor,1500,
62,Potion of Healing,Gear,50,
7,Breastplate,Armor,400,
40,Scimitar,Weapons,25,
8,Half Plate,Armor,750,
14,Club,Weapons,1,
104,Robes,Gear,10,
72,Light Hammer,Weapons,2,
90,null,Gear,5,
11,Splint,Armor,200,
104,Robes,Gear,10,
9,Ring Mail,Armor,30,
33,Halberd,Weapons,20,
2,null,Armor,10,
